GENEID,N1,N2,N3,R1,R2,R3,R4,R5
124220,7.3561,6.2388,6.3595,4.6353,4.6611,3.1772,2.9259,3.2036
124220,7.3561,6.2388,6.3595,4.6353,4.6611,3.1772,2.9259,3.2036
124925,2.5252,2,3.1386,5.9632,6.2956,5.6511,5.289,5.1757
391,8.4184,9.0188,8.4416,5.2236,5.6068,5.4156,5.221,5.5942
391,8.4184,9.0188,8.4416,5.2236,5.6068,5.4156,5.221,5.5942
56952,6.0329,7.4035,7.4482,5.0068,4.9367,3.9004,3.2326,3.3336
9189,5.3842,5.5301,5.3664,2,2,2,2.536,2.5204
79730,5.8692,4.5084,4.4611,8.2882,8.4562,7.7087,7.8162,7.98
146894,3.6761,5.7345,5.6341,2,2,2,2,2
6427,10.4159,10.2511,10.2399,7.8339,7.228,6.9862,7.1465,6.492
6427,10.4159,10.2511,10.2399,7.8339,7.228,6.9862,7.1465,6.492
945,5.6595,6.3876,5.9746,3.2037,2,3.8168,3.2326,2.5204
9079,8.2371,9.5388,9.6255,6.6427,6.1518,5.5251,5.9235,5.9988
100093630,6.9781,6.2829,6.3804,3.3584,3.3772,3.0365,3.7969,3.2036
7133,9.6353,10.0407,10.0953,5.8107,6.0159,7.8782,7.9845,7.9899
375519,3.4628,2.6656,2.6788,6.1653,6.3342,5.5251,6.0464,6.4352
2498,2.5252,3.1193,2.379,6.0106,6.1732,5.602,5.9019,5.67
57198,9.5124,10.4636,10.4139,7.1878,7.1217,6.9176,6.6609,6.8697
91445,8.9279,8.9824,9.1147,5.889,5.6984,5.7218,5.9863,5.5942
7538,9.8275,12.5822,12.5766,9.4284,9.4236,8.7438,8.6009,8.5305
7486,7.5646,7.6424,7.5442,11.2369,11.1145,10.5313,10.399,10.6001
41,4.5969,6.3466,6.2269,3.3584,2.847,2.5064,2.536,2.2836
2162,11.7175,11.6375,11.6741,8.2737,8.1665,8.5437,8.771,8.5305
401320,5.8026,6.2162,6.3595,3.0304,2,3.3055,3.5968,3.2036
23601,6.8847,3.8631,2.9269,3.9513,4.5343,6.736,7.0421,6.6992
23601,6.8847,3.8631,2.9269,3.9513,4.5343,6.736,7.0421,6.6992
9486,5.4142,7.2892,7.0766,5.481,5.0337,3.8168,3.2326,2.7239
1022,4.1741,5.7967,3.1386,2.8335,5.8393,2.2753,2.2928,6.25
28816,10.448,9.2967,9.4054,5.7561,5.9428,7.7986,7.5856,7.2615
2947,8.0052,8.731,8.7217,6.7444,6.3718,10.5131,10.5382,10.511
28959,9.6496,10.2676,10.292,6.5812,6.9334,6.9474,6.8416,7.0221
28959,9.6496,10.2676,10.292,6.5812,6.9334,6.9474,6.8416,7.0221
442582,5.7565,5.2918,5.4481,8.8245,8.6523,8.6011,8.747,8.7875
284612,3.5734,5.7024,6.2724,3.8506,4.2412,2,2,2
7033,4.4306,4.1755,4.6105,6.0789,6.3718,2.2753,2.536,2
140886,5.3222,5.4549,5.9746,2.6053,3.0462,2,2,2.5204
1744,3.5734,3.464,2.379,6.3792,6.1732,6.2219,6.6087,6.0375
284837,6.8077,4.5084,4.5377,2,2.6159,2,2.536,2.9021
1359,9.3196,9.1907,9.2318,5.9389,6.0159,6.1209,6.0066,5.9988
554202,6.0134,5.6015,5.5988,2,2.6159,2.7055,2.536,2.9021
10608,8.9865,9.5546,9.4333,6.101,5.8393,6.301,6.3468,6.0183
1380,7.5239,5.3757,5.4873,3.6254,3.518,3.1772,3.2326,2.5204
167838,5.9328,6.447,6.2498,2,2.847,4.5959,4.3362,3.2036
255877,6.8954,8.0266,8.2892,4.8063,4.5991,4.8693,3.9726,5.0299
728741,2,3.9749,2.379,6.5654,6.3903,5.0265,5.1496,4.6352
7805,11.4586,11.3852,11.3327,8.0536,8.0839,8.2167,8.2843,8.1834
29931,4.698,5.2479,5.6341,2,2,2,2,2
23215,11.1332,10.5496,10.6119,14.0481,14.0522,13.9135,13.9473,13.9166
63910,7.0564,7.6676,8.1,4.5089,4.7206,4.5959,4.5171,3.9349
28299,10.7215,10.678,10.9128,10.5914,10.5107,6.7919,8.1897,7.6526
11010,8.9664,9.2391,9.1147,5.6098,6.256,5.4714,6.0852,6.1997
83937,8.5694,9.3339,9.1879,5.6701,6.4264,6.0123,5.5328,5.7184
9902,9.7083,10.5897,10.5896,7.1775,7.1969,7.1143,7.1557,6.9326
64699,5.4725,2.9102,4.1059,7.5018,7.8172,6.5672,6.4244,6.3761
4322,4.8811,5.4158,5.0374,3.7424,4.3951,7.7986,7.8334,7.7076
57458,7.4461,8.441,8.5287,4.5735,4.2412,5.6986,5.3218,5.9388
10846,9.2773,6.6289,6.538,10.5051,10.435,10.1118,10.1578,10.1208
341883,2,2,2,5.9141,5.7846,2.8805,2.2928,2.7239
57221,9.3798,7.0293,7.1997,10.3752,10.4405,11.0015,10.987,10.9965
133121,4.308,5.3757,5.9183,2,2,2,2.536,2
10004,5.5284,5.9953,5.5254,2.6053,2.6159,2,2.536,2.7239
51226,6.18,7.4135,7.1638,4.8063,4.5343,3.9794,3.2326,3.2036
9720,5.3842,4.9526,5.3664,9.0022,9.1265,5.8535,5.6408,5.9182
83606,9.1954,9.5703,9.6211,6.3239,6.2759,6.0856,6.1414,6.4352
83606,9.1954,9.5703,9.6211,6.3239,6.2759,6.0856,6.1414,6.4352
81856,7.094,6.447,6.1798,9.3659,9.3312,9.9556,9.9517,10.0073
642273,8.4621,7.2,7.4482,4.6353,4.8327,4.0544,4.776,4.6352
3853,5.3222,6.3876,6.2947,9.5815,9.5702,6.1723,6.1778,5.8973
152195,6.1624,4.5084,5.0374,2,3.0462,2,2,2
2217,9.6839,10.5985,10.6459,6.7161,7.2684,7.3105,7.1738,7.3175
2254,4.5436,6.4077,6.0808,4.217,3.2212,2.5064,2,2.5204
342510,6.3604,7.3527,7.1759,2.6053,3.8729,4.5959,4.399,4.91
692149,2,2,2,3.8506,4.3951,5.3576,5.8353,5.4865
105376752,3.0689,4.1755,5.1393,7.9781,6.4264,6.7809,6.2815,7.4381
343099,6.4208,5.4158,5.8894,8.6669,8.6484,9.2732,9.3082,9.3257
1193,7.8102,8.8272,8.5566,5.728,6.0854,5.3277,4.8226,4.7327
135114,8.9382,9.2778,9.1116,5.9632,6.3532,5.5251,6.0852,5.7184
128977,7.1575,7.8176,7.8221,4.91,4.986,4.3204,4.6263,3.6654
83592,3.4628,5.1561,4.2944,7.2484,7.0994,7.5559,7.4804,7.556
374618,5.7797,4.5808,3.7669,7.6737,7.7402,7.726,7.9639,7.6338
5468,9.7936,8.2486,8.3221,11.647,11.5706,12.0355,12.0687,11.9738
2175,6.1446,6.0216,5.8297,8.8957,8.7836,9.5146,9.2411,9.4474
9480,3.0689,2.9102,2.6788,4.217,4.8857,6.1723,6.7838,6.3456
1600,3.772,3.464,3.1386,4.217,3.6462,6.6661,6.961,6.7926
710,11.1788,12.2819,12.2655,11.8283,11.8098,8.858,8.679,8.6476
55170,7.5376,7.2115,7.4181,5.0068,4.7206,3.6334,4.053,4.0146
345557,4.2426,6.3044,6.4214,2,2,3.8168,3.7003,3.9349
100506639,5.5007,5.0062,5.0892,2,2,2,2,2
55332,9.2996,9.3154,9.3744,6.0337,5.2908,6.5414,6.635,6.6871
254295,6.0521,6.9218,6.663,5.0068,4.7206,2.5064,3.0874,3.5631
9358,7.3792,8.6824,8.5145,5.2633,5.638,4.6929,5.221,4.7791
124923,5.1896,4.8969,4.7459,8.2689,8.0839,8.1457,8.1214,8.0945
343263,2,3.1193,3.4867,5.7561,5.8393,2,2,2
11039,2.73,2.3708,2.6788,5.5468,6.4617,3.5322,5.9863,5.21
27324,8.1945,6.1932,5.8297,8.6218,8.69,10.0399,9.9828,9.9678
340152,6.0711,5.5662,5.4873,2,3.0462,2,2.9259,3.2036
64084,3.9465,6.2829,5.7023,2,2,3.1772,2.536,2.5204
84439,5.1185,5.3757,5.7023,2.6053,2.6159,2,2,2
1281,15.0588,16.2913,16.2997,12.1923,12.2007,13.4056,13.3902,13.3752
399761,4.9647,4.5808,5.8297,8.9362,8.6369,7.7087,7.7332,7.6588
148252,4.0264,5.493,5.8894,2.6053,2,2,2,2
55312,7.9602,8.5443,8.4114,6.2859,6.1732,4.6453,4.6779,4.9511
57697,6.6899,6.3466,6.1798,9.5295,9.2777,9.754,9.6639,9.7079
220979,5.0436,5.9135,5.5988,2,2,2.8805,2.9259,2.2836
56940,8.7421,9.2832,9.2939,6.7017,6.8018,5.811,5.1857,5.8761
124,3.5734,4.3515,4.2032,7.8665,7.7616,6.5672,6.4395,6.5993
84460,7.6926,7.3107,7.0109,8.0076,7.8641,4.95,4.2015,4.2303
51287,7.7169,7.5095,7.8145,4.0454,3.8729,5.134,4.9953,4.9511
283106,6.8301,6.4662,5.9183,9.5815,9.448,9.5905,9.6201,9.6166
10725,10.323,9.1936,9.1395,12.6152,12.5892,12.7368,12.7123,12.7373
10725,10.323,9.1936,9.1395,12.6152,12.5892,12.7368,12.7123,12.7373
29946,7.4749,8.0838,7.9184,4.7515,4.1575,4.8272,4.9953,4.6352
90196,7.9703,8.2091,8.1436,4.6353,5.1246,5.602,4.3362,5.2762
200350,2,2,2,5.8373,5.168,4.8693,4.9541,4.91
199675,4.3706,4.2662,3.6336,2,2,5.9742,5.9863,5.8973
56833,7.8045,7.0163,7.4181,4.6946,3.6462,4.3799,4.7278,4.0902
124460,6.927,6.1932,6.3595,2.6053,3.518,3.8168,3.3645,3.6654
27121,5.0815,2,2,4.4413,3.9741,5.6751,6.1778,5.8973
4072,8.6909,7.1413,6.9136,10.3853,10.5085,10.7654,10.7201,10.6825
6693,7.7931,7.4135,7.0894,4.8591,5.0799,4.6929,3.4853,3.9349
3485,7.9703,8.3763,8.2837,3.8506,4.8327,6.1554,6.0659,6.0183
140469,8.8227,4.4321,4.3801,6.9771,6.9828,7.8469,8.025,7.8173
54856,8.6848,8.9656,8.9804,11.9972,11.9913,12.13,12.1148,12.0996
57116,3.0689,2,2,4.5735,5.3296,6.0494,5.0355,5.8328
54538,7.2602,8.4361,8.734,5.6993,5.2101,4.8693,4.6263,5.1406
29893,3.6761,4.0787,4.8091,7.0125,7.228,7.5559,7.4436,7.3175
7008,7.8214,8.969,8.8437,5.3762,5.6068,5.5512,5.2554,5.3395
139728,4.0264,7.5279,7.4581,6.9162,6.4442,8.9119,8.8519,8.8728
11199,9.6962,7.7247,7.9747,11.6114,11.6616,11.3051,11.3192,11.3414
11199,9.6962,7.7247,7.9747,11.6114,11.6616,11.3051,11.3192,11.3414
5913,2,2,2,5.9871,5.6984,2.7055,2.536,2.9021
10656,5.4436,7.6923,7.291,4.5089,4.8857,3.1772,3.4853,4.2303
100294362,3.5734,2,2,6.2665,6.1518,4.9888,4.776,4.2303
79695,7.7643,8.0587,8.0809,9.2397,9.4236,5.602,5.7168,5.2762
102724668,2,2,2.9269,5.6098,6.1944,4.95,4.9541,5.0299
84920,6.4355,5.5301,4.8091,8.5107,8.4073,8.8916,8.8149,8.6476
56132,3.772,3.1193,3.7669,7.0356,7.0769,3.4233,3.2326,3.9349
56132,3.772,3.1193,3.7669,7.0356,7.0769,3.4233,3.2326,3.9349
90488,9.0971,9.3021,9.3613,5.8107,6.1732,6.2219,5.8124,6.4496
55222,6.3134,7.1293,6.9279,3.0304,3.0462,4.3204,4.6263,4.0902
5348,4.746,5.3343,6.2724,2,2,3.1772,2.536,2.5204
9829,4.2426,5.4158,5.4078,5.8373,5.8393,2.7055,2,2.2836
64359,8.4585,9.3469,9.4606,6.0106,6.1518,5.5251,6.0267,6.1652
3486,13.155,11.0137,11.1084,9.7844,9.8303,8.3342,8.5464,8.6287
2255,6.2145,6.7595,6.9974,2.6053,3.3772,4.1935,3.8874,4.2303
1112,10.3061,10.7835,10.785,7.1565,7.2382,7.8203,7.5788,7.5954
1112,10.3061,10.7835,10.785,7.1565,7.2382,7.8203,7.5788,7.5954
54332,6.575,6.7904,6.8093,10.5914,10.6113,9.0511,8.9205,8.9859
85417,2.5252,3.3019,3.6336,6.2665,5.6068,6.4049,6.3627,6.5467
284266,4.1741,3.8631,2.9269,6.9651,7.0188,3.0365,4.1292,3.3336
5932,8.3108,8.2148,8.1497,11.2865,11.2335,11.5161,11.5089,11.4574
28813,10.5283,8.2148,7.8822,7.1981,6.8559,6.0677,5.9447,5.3395
7546,2,2.6656,2,2,2,5.4714,5.6919,4.4754
5019,8.0248,9.1907,9.1395,8.8989,8.8282,5.6986,5.6919,5.742
693138,2,2,2,5.1827,5.7277,5.1682,5.0745,4.2956
127845,5.9534,3.3019,2.6788,5.1407,5.2101,6.835,6.8302,7.0221
5157,5.1185,6.7595,6.9561,3.0304,3.764,3.728,3.2326,2.9021
102465432,4.8375,5.3757,5.2798,2,2,2,2,2
23413,7.8656,10.2988,10.1948,6.517,6.1944,6.9276,7.0519,6.5863
23413,7.8656,10.2988,10.1948,6.517,6.1944,6.9276,7.0519,6.5863
201176,5.4436,6.6957,5.8297,3.7424,4.0687,2.5064,2,3.4529
9499,3.2125,5.6359,5.4481,7.8984,7.9474,7.5167,7.3109,7.22
317762,7.5845,8.5667,8.6108,5.3396,4.7778,5.2341,5.3539,5.0678
388135,4.0264,5.7024,5.5988,2,2,2,2,2.5204
100505702,5.1896,5.2918,5.0374,2,2,2,2,2
27314,8.4404,8.4888,8.5427,5.5786,4.8857,5.4156,5.2554,5.5942
133874,2,2.3708,2,3.6254,3.3772,5.5251,5.7168,5.67
349334,2,2,2,5.728,5.4749,4.4919,4.7278,4.991
5155,6.6399,7.5819,7.9952,3.498,4.2412,5.0265,5.0745,4.4754
1839,7.1306,10.1385,10.0745,6.2665,6.3903,6.6898,6.7237,6.4352
374819,4.698,5.6695,5.5254,8.9052,8.818,8.237,7.9109,7.7949
4332,8.9408,8.4888,8.2211,4.9592,4.5343,6.3759,6.1414,6.25
939,6.6899,7.0549,7.2114,4.7515,4.2412,3.8168,3.2326,3.6654
10184,9.6715,10.0615,9.8804,6.2468,6.13,7.2157,7.2267,7.2938
9592,8.9016,9.2447,9.1849,5.7561,6.0626,6.0494,5.9656,5.9182
1948,8.0774,9.1073,9.1997,7.3897,7.2484,5.3869,4.8678,5.8973
10516,9.3722,10.4137,10.314,7.167,7.1436,6.7586,6.9505,6.6626
100188947,7.2098,2.9102,4.2032,2.3342,2,3.9794,2.9259,4.1619
255743,7.0275,7.7949,7.6167,3.8506,4.7778,4.6929,4.6779,4.0146
6566,7.7109,9.1011,8.9209,5.8633,6.3342,5.2341,4.9953,5.5942
4064,8.0297,7.4813,7.3347,4.2957,4.0687,4.9103,4.5728,4.6848
8481,8.6024,7.8907,8.0354,11.5424,11.5564,11.1519,11.1335,11.13
2941,6.6399,7.5095,7.4383,5.6701,5.5749,3.9794,3.5968,3.5631
677780,2,2,2,4.91,4.7778,4.7838,5.3539,5.7184
926,6.1624,5.3757,5.1877,3.0304,4.0687,2.5064,2,2
80307,10.0069,8.7933,8.7217,11.3045,11.2443,12.6104,12.5742,12.5933
1063,7.9241,6.4077,6.2498,10.3661,10.3492,9.415,9.3426,9.4257
4036,2.5252,2,2.6788,5.0528,5.0799,5.8535,5.7413,5.742
100129543,3.0689,2,2.379,5.9871,6.0854,2.8805,2.536,2.5204
619208,5.4142,6.3876,6.1557,4.217,3.8729,2,2.536,3.2036
151888,6.8954,5.2918,5.7989,3.0304,2.6159,3.4233,2.536,3.4529
285555,2,2,2,5.0528,5.2908,5.0265,5.2554,5.1757
28776,5.2902,3.464,6.1062,2.8335,2,2,2,2
3425,5.7329,6.2162,5.7674,8.0251,8.134,9.3662,9.4128,9.4294
79776,5.7565,7.7872,8.2612,8.7842,8.7048,5.2341,5.2554,5.3082
91181,2,2.9102,2.6788,5.0974,5.6068,5.8324,5.6408,5.9182
338758,4.308,5.5662,5.5254,2.3342,2,2,2,2
25836,10.2152,9.6482,9.6255,12.9868,12.9186,12.9809,12.9978,12.9754
28901,4.5969,6.6627,5.8598,5.5143,4.7778,2.2753,2.7441,2.7239
57057,3.2125,5.493,5.8297,5.9141,5.5423,2.5064,2.2928,2.7239
93953,4.2426,3.8631,4.4611,7.4597,7.0423,7.3777,7.2778,7.4596
29123,9.5227,9.5066,9.3481,12.6721,12.6735,12.5673,12.5731,12.5971
9509,8.6089,9.8991,9.845,6.0337,6.2357,6.7015,6.4092,6.6749
23049,11.1528,10.0709,10.1313,13.4584,13.4483,13.6046,13.6212,13.597
285346,5.5556,3.9749,4.9836,7.8073,7.8967,7.9288,7.9482,7.8502
23036,9.5071,8.9244,8.8093,12.3473,12.35,12.0728,12.138,12.1363
7102,7.8492,9.6836,9.5114,5.5786,5.251,6.7474,6.8187,6.953
440354,5.5284,6.3257,6.2035,9.0197,9.0732,8.6712,9.1753,9.5957
7043,8.3306,9.8632,9.8222,6.3239,6.3903,6.2381,6.1229,6.5332
57186,10.4075,9.5725,9.6056,12.3967,12.3964,13.2568,13.2566,13.2225
100113393,2.73,2,2,5.5468,4.986,5.134,5.7891,5.21
253725,9.0452,9.1011,8.9838,12.3502,12.3015,12.1032,12.1685,12.0461
340273,3.8618,5.7659,5.3237,2,2,2,2,2
102606465,5.0815,4.8969,5.4481,2,2,2,2,2
7399,2.73,2.6656,2,6.3239,6.1944,4.7838,4.8226,4.5307
80212,4.2426,5.1078,5.7989,2,2,2,2,2
3662,9.3683,8.3609,8.042,5.9871,5.404,5.602,5.6919,5.1047
101929623,5.7329,5.1078,4.3801,2,2,2,2,2
10493,10.0253,11.0956,11.0807,7.787,7.5968,7.4208,7.6961,7.7721
91107,6.6526,8.3506,8.4761,4.5735,5.251,4.5449,4.8226,5.3395
1301,3.9465,4.7157,4.2032,8.2882,8.0611,5.5768,5.9235,5.5142
100507351,3.8618,5.493,5.5988,2,2,2,2,2
8912,6.9981,10.2867,10.3727,8.1308,8.193,6.5926,6.6087,6.3301
26032,6.1446,6.5943,6.2269,3.0304,3.0462,3.3055,2.9259,3.8506
23607,11.0704,9.5569,9.5945,12.9033,12.8665,13.2151,13.1993,13.2207
162967,8.751,7.7086,7.8067,10.0415,10.002,11.5706,11.5218,11.5176
163183,4.1741,2,2,4.3703,4.5991,5.6511,6.0852,5.9988
677765,2,2,2,4.217,4.6611,5.266,5.5328,5.4865
84658,6.0898,4.0787,5.3664,4.217,3.3772,7.3181,7.4135,7.2938
56171,4.4306,3.9749,3.4867,7.814,7.8375,5.811,5.9019,5.4001
5789,6.5208,8.3558,8.505,4.9592,4.8857,4.3799,4.9116,5.4295
2534,8.979,9.746,9.7834,6.9286,7.0769,6.7131,6.3145,5.568
7483,4.8811,6.3466,6.0019,2.6053,3.0462,2.5064,2.536,2.9021
9294,6.874,7.7166,7.799,3.9513,4.0687,4.3799,4.6779,5.1406
9294,6.874,7.7166,7.799,3.9513,4.0687,4.3799,4.6779,5.1406
25891,8.6662,9.6692,9.6899,5.9871,6.4791,6.3905,6.3627,6.1299
1909,7.9954,8.969,8.8736,5.3396,5.8393,5.6511,5.6146,5.2435
5778,8.2907,7.8619,7.6687,5.412,4.2412,4.9888,5.1496,4.6352
8928,2.2864,2,2,2.6053,2.6159,5.3576,5.1496,5.6944
100158262,2,2,2,5.728,4.7778,4.6453,5.2554,4.991
7288,2,3.1193,2.6788,6.6123,6.1944,3.5322,4.399,4.0146
10810,6.8077,7.5461,7.7675,7.3161,7.4983,3.8168,4.5728,4.5839
10659,9.5399,10.0772,10.0518,7.0356,7.2484,6.4472,6.6219,6.6626
863,6.906,6.3672,6.3595,3.8506,3.3772,3.728,2.9259,3.4529
56120,2,2.6656,2,5.9632,5.892,4.95,4.2704,4.5307
2841,5.4436,4.6498,4.3801,8.591,8.6017,6.9957,7.0809,6.7698
23461,8.049,6.9899,7.3454,11.2092,11.1696,9.7098,9.722,9.8064
4653,3.3431,5.6695,5.6686,2,2,2.5064,2,2
387590,5.2239,4.2662,4.8696,5.9871,6.3151,2,2.9259,2.5204
3624,7.3715,6.6459,6.7134,3.3584,3.8729,4.1256,3.4853,4.6352
1951,5.2902,4.2662,5.2345,6.7303,6.9828,8.4287,8.3926,8.2549
654463,3.772,3.7419,2.6788,7.2875,7.1544,4.9103,4.776,5.1757
9314,7.9189,10.5809,10.5439,7.4511,7.0994,6.7586,6.9919,6.735
10564,10.1686,9.6545,9.7873,12.7524,12.7093,13.1424,13.1327,13.1307
126326,5.3535,5.8563,6.2035,2.6053,2.6159,2.5064,2.536,3.7609
100033419,2.2864,2,2,4.6353,5.509,4.9888,5.289,5.4583
63875,7.7988,8.0395,7.7675,5.0528,4.8327,4.8693,4.5171,4.5307
103352539,6.0134,4.7787,4.1059,2,2,2,2,2
58191,8.8114,9.2859,9.1908,6.1861,6.13,5.602,5.9863,6.0751
55638,5.9737,6.8206,6.4011,5.0068,4.6611,3.1772,2.536,3.2036
83473,4.1021,4.7787,4.6105,7.1028,6.8559,3.4233,3.5968,2.5204
10216,3.0689,5.3757,5.1393,7.0356,7.327,7.2639,7.6321,7.4808
203111,4.8811,3.3019,2.379,5.0974,5.0337,6.8028,6.6863,6.5863
28874,8.4184,7.2784,7.2346,4.217,4.5991,5.266,5.2554,4.1619
503645,2.2864,2,2,5.6403,5.4749,4.8272,4.5171,5.2435
57082,6.5616,5.6695,5.4481,8.8862,8.6484,9.014,9.0363,9.1338
102723859,3.3431,3.464,3.3231,5.2633,8.2293,4.4919,4.9116,4.2956
55113,6.5882,7.1172,6.5748,2.6053,3.8729,3.8168,4.399,4.8241
51313,10.3649,11.0348,11.0719,7.3348,7.2074,8.1754,8.2291,8.1396
51523,7.5911,8.4263,8.3221,4.5089,4.6611,5.4985,5.7654,5.21
7517,6.1446,5.9953,5.3237,9.0456,9.0647,8.7856,8.8004,8.8156
66004,6.4208,8.3454,8.481,4.8591,4.0687,5.134,5.6408,5.2762
815,3.4628,6.2388,6.3166,2.8335,2,2.8805,3.0874,3.2036
2208,4.308,5.7659,5.9467,2,2,3.1772,2.536,2.5204
3691,10.5664,10.2031,10.2655,13.8022,13.8038,13.1698,13.1798,13.123
1524,6.1624,6.4274,6.9136,4.4413,4.1575,3.4233,2.536,3.4529
645676,3.3431,2,3.6336,5.8373,6.2357,5.9548,6.0066,5.8106
54510,9.156,9.7302,9.5764,6.4497,6.4442,6.1209,6.3784,6.5732
100132341,5.2574,5.493,5.0374,2.6053,2,2,2,2.2836
23590,4.9647,5.0062,5.2798,8.3678,8.3138,8.1796,8.0836,7.9997
90423,5.6595,5.9953,6.0287,2,2.6159,3.1772,3.5968,3.2036
2078,7.6236,8.731,8.4515,5.8633,5.5423,5.3277,4.9953,4.6848
255480,4.7925,5.3757,5.1393,2,2,2,2,2
116369,2.5252,3.1193,2.379,6.1653,6.1079,4.9888,5.5878,5.568
167465,7.1396,7.0163,7.2114,4.0454,3.6462,4.1935,3.8874,4.4179
26805,2.73,2.3708,3.1386,5.5786,5.2908,6.3163,5.9447,5.7881
808,10.6866,11.4355,11.4414,8.4258,8.2344,8.1197,7.9429,7.893
808,10.6866,11.4355,11.4414,8.4258,8.2344,8.1197,7.9429,7.893
808,10.6866,11.4355,11.4414,8.4258,8.2344,8.1197,7.9429,7.893
10194,8.3306,8.8198,9.0442,6.2468,5.7846,5.602,5.0745,5.8106
55567,2.5252,2.9102,2,5.0068,5.8659,5.5251,5.3218,5.8328
8120,2,4.7787,4.6105,4.7515,5.0799,6.8561,6.5406,6.8261
717,3.6761,6.4077,4.9277,2,2.6159,2.8805,2,2
200844,3.3431,3.1193,3.1386,5.5468,5.509,6.6541,6.3308,6.8371
2738,4.5436,3.8631,4.1059,6.891,6.908,7.5299,7.2694,7.5359
101928378,5.2574,5.8268,5.7023,2.6053,2.847,2.5064,2,2.7239
10669,2.5252,6.0216,5.7989,3.2037,3.3772,2.5064,2,2
152185,7.3639,7.3107,6.9421,9.9623,10.0535,10.5206,10.4921,10.391
4886,5.1185,5.7345,6.0287,3.0304,2.6159,2.5064,2,2.9021
90342,2,2.6656,2.6788,5.3762,5.7277,5.3576,5.6146,5.5414
6331,5.0815,4.6498,3.4867,7.7173,7.5067,7.24,7.1,7.3097
51309,7.2012,8.1744,8.4663,4.1337,4.6611,5.5512,5.416,5.568
55345,5.9737,5.3757,5.6341,8.6595,8.4562,8.8129,8.8434,8.9254
8519,9.6528,10.0943,10.0825,7.1981,7.2382,6.6051,6.7956,6.5863
100505761,6.2482,5.0062,5.1393,2,2,3.5322,2.536,2.9021
673,9.0211,8.3915,8.3542,11.0033,11.0281,11.9368,11.9718,11.9413
5366,7.3328,7.5187,7.1997,4.8591,4.3951,3.8168,4.2015,4.2303
164284,4.4306,6.5943,5.6341,3.0304,3.3772,2.5064,2,2.9021
1645,8.3345,8.3864,8.7502,8.7635,8.5453,11.6262,11.6306,11.6765
862,6.2315,7.9048,7.9398,4.3703,5.2101,3.9004,4.8226,4.2956
2033,10.3041,9.9649,10.0889,13.2356,13.2357,13.2053,13.2278,13.1723
5743,8.9765,12.2169,12.1638,10.02,10.1268,8.3602,8.4969,8.3806
116441,6.7381,8.2091,8.1,3.8506,4.2412,5.4156,5.9656,5.6199
8463,7.1032,8.3763,8.4366,5.1827,5.168,4.6453,4.9116,5.0299
54898,5.2902,5.2918,5.5625,2,3.3772,2,2,2.7239
10324,4.4882,7.6339,7.4581,4.0454,3.764,4.0544,4.1292,4.1619
56136,2,2,2,5.5143,5.8122,3.1772,2,2.9021
27165,5.0436,3.7419,4.2944,7.5667,7.8172,6.9957,7.2694,7.0695
9982,3.0689,5.3343,5.9183,2.6053,2,2,2,2
6445,3.5734,5.9135,5.7023,2,2,2.5064,2.7441,2.2836
56131,5.2239,5.9413,5.6686,7.7029,7.4725,4.1935,3.8874,3.3336
23594,5.0047,5.3757,4.6105,7.4597,7.0882,8.4704,8.3495,8.2993
23594,5.0047,5.3757,4.6105,7.4597,7.0882,8.4704,8.3495,8.2993
153562,4.1741,2,2.379,2,2,6.5799,3.0874,4.0146
254128,5.2574,5.493,5.5625,2.6053,2.847,2,2,2.5204
27346,9.9375,7.1172,7.2799,7.9661,7.7687,10.6643,10.6394,10.6017
245711,2.5252,2,2,5.7561,5.8659,4.9103,4.1292,4.6352
245711,2.5252,2,2,5.7561,5.8659,4.9103,4.1292,4.6352
55647,6.927,7.7086,7.7675,3.3584,4.3951,5.2341,5.3218,4.91
10554,6.4208,4.3515,3.6336,2,2,2,4.5171,2.5204
54855,10.2961,10.0033,10.0271,7.3716,7.4375,6.5799,7.1281,6.8039
112464,4.4306,5.2479,6.0019,2,2.6159,2,2.9259,2
162073,10.1476,9.1256,9.0475,6.1653,6.4791,6.5543,6.7113,6.2335
3174,5.5284,4.0787,4.6798,6.8525,6.6418,3.4233,3.2326,2.5204
387680,9.0063,9.3495,9.021,12.286,12.2368,12.1682,12.1597,12.2098
23195,9.2401,8.2652,8.505,11.6099,11.5991,11.8074,11.7598,11.8012
118460,6.4929,6.261,6.2498,3.3584,2.6159,3.6334,4.1292,3.0607
127,4.1021,3.1193,3.3231,7.1137,7.228,5.4438,6.1042,5.7184
10406,8.8963,7.9805,8.1918,6.6872,6.4962,4.7391,5.221,4.91
4071,8.5627,10.4431,10.3085,6.8129,6.8559,6.9075,7.0222,6.7926
375449,9.7174,8.8123,8.8587,11.9938,11.9876,12.29,12.256,12.309
5178,5.6595,7.0293,7.0766,3.7424,4.5343,7.8521,7.8892,7.6895
440288,5.6085,5.0062,5.2345,2,2,2,2.536,2.7239
1130,9.3645,9.1073,9.0143,11.7567,11.7161,12.4652,12.4918,12.5061
91664,7.1215,6.5225,6.68,9.4543,9.6121,10.0536,10.0146,9.9728
441376,3.4628,5.7024,5.3237,2,2,2,2,2
256380,6.6399,4.6498,5.5254,5.2236,4.7778,2.5064,2.7441,2.2836
100302650,3.3431,5.5301,5.6341,2,2,2,2.2928,2
